user_id,age,gender,region,subscription_type,payment_method,primary_device,account_age_months,favorite_genre,time_of_day,recommendation_source,session_count,avg_watch_time_minutes_per_week,watch_sessions_per_week,completion_rate,avg_rating_given,app_rating,recommendation_click_rate,days_since_last_login,churned,churn_probability,predicted,experiment
5fNkwnOlOWR27a66ffHt90ZDrWhdifqH2/SCPGZ40Kk=,27,Male,Asia,Basic,Gift Card,Laptop,39,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.7313248055748551,1,transfer
W3FsF45uzn4pUwYII0OqZe0Ei9AbxGcVtRdOnv001rI=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.7529243593028727,1,transfer
NcD7VaNnJnoS2yLK6Db8qK9BjY4MAkf56DBQIzHgKaY=,22,Male,Europe,Premium,Gift Card,Laptop,28,Unknown,Unknown,Trending,1,734,1,23,5,2,0,60,1,0.8422567606611724,1,transfer
bW7ghpD3D8VdQ7IEip17llE7EiIP3KeOiIPSvyjGpc4=,27,Male,Asia,Basic,Gift Card,Laptop,38,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.7330264887398699,1,transfer
yzwtC76fmi9qcT6wRMb5T2gpYmUgnxIr28cWBsJQRAM=,34,Male,Asia,Premium,Gift Card,Mobile,18,Unknown,Unknown,Algorithm,1,734,1,23,5,2,0,60,1,0.8572028618020023,1,transfer
LA/Q1UOh6cOa3fwgi570FRUPGCUt4/v9dPYvjEiRQck=,23,Female,Asia,Basic,Gift Card,Laptop,64,Unknown,Unknown,Trending,3,74,1,100,5,5,0,60,1,0.7663793557830888,1,transfer
4Jz4m1bZFr0ZfXArqC38LoDRuXsQZZWI14p5K5WwDaE=,27,Male,Asia,Basic,Gift Card,Laptop,15,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.7537474134666509,1,transfer
gp7IuvCVEGIe5c16aPFiHPc0nAEBSVIUs1q5hR8ZVfc=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
r73IAdAOABsmnzeDyoP6Qkfl/UDERMlxb3dl74KexeQ=,18,Male,Asia,Basic,Gift Card,Mobile,27,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.7667099089808137,1,transfer
LTC6ij/De6EYYcty9GEDPGeOTKTHYwKtJysrhGH6Yr8=,27,Male,Europe,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,3,74,1,100,5,5,0,60,1,0.8125670751497693,1,transfer
ObQSzydHZeJmKHlebM4dTAdA8g0cymYdfKl92kaPBao=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.7436106904996769,1,transfer
Peva/ILxWSOWlDvbubeIFygU429q/rewG79MYJ5F16w=,38,Male,Asia,Basic,Gift Card,Mobile,56,Unknown,Unknown,Algorithm,2,74,1,100,5,5,0,47,0,0.8207750629986076,1,transfer
Xgu0hJFRKXBLGi/jfbJzVRaY4LwDW4jGDRYOZslNUE8=,20,Male,Europe,Basic,Gift Card,Mobile,14,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.7719257390251468,1,transfer
P7hYYE2r6EtRpNKc+eEC8vF04t4Ol/4sXQ3lE/hDUfg=,24,Male,Asia,Standard,Paypal,Laptop,33,Unknown,Unknown,Trending,2,75,1,23,5,2,0,60,1,0.9049077956283236,1,transfer
4QQoj4kccd/T0f/6SpOGTga8yn+zStwmJSngdR3fFGo=,26,Female,Asia,Basic,Gift Card,Mobile,4,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,33,1,0.741612715602222,1,transfer
usWIjAAAE7phQcL57WNs5IlwoFqMTsULrIFFvQoHRPc=,27,Male,Asia,Basic,Gift Card,Laptop,34,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7391501164683232,1,transfer
3QuHmYc4HqMhAVDu8/jrX0q2dZVtZbwZ5kOnFVuUe70=,27,Male,Asia,Basic,Gift Card,Laptop,17,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.7445227775561402,1,transfer
tNPtq9JE+W3kk2YdkoNW+2vDZMQN8unL73yHDSsje1Q=,27,Male,Asia,Basic,Gift Card,Laptop,73,Unknown,Unknown,Search,5,74,1,100,5,5,0,31,0,0.5756719192533355,1,transfer
yFOfZ8SsXGw6DDlFdUNgq96E5hbDAqh83MvM1yeM4oU=,27,Male,Asia,Basic,Gift Card,Laptop,0,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.7531563485390844,1,transfer
kCRfdmBCkxMIU3nhifHk3p321LwNslEjD1zo87zSe9g=,27,Male,Asia,Basic,Gift Card,Laptop,41,Unknown,Unknown,Search,1,74,1,100,5,5,0,30,0,0.6985163856265075,1,transfer
oLkcO4TZ4O09bHzHXeZYD73CLpcxaxo0BSbIZCTfVe0=,25,Female,Asia,Basic,Paypal,Mobile,4,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,31,0,0.7147687724209161,1,transfer
a2WOSEujsZ/dyoAvQKOPZqkm9sCwtgCcN3ydAYRtzIM=,27,Male,Asia,Premium,Debit Card,Mobile,47,Unknown,Unknown,Algorithm,1,208,1,23,5,2,0,60,1,0.9068843707001973,1,transfer
5amM5mlGVK+N5aGth4n38g9IQsKqsMjDVr+i1TP7LCw=,28,Male,Europe,Premium,Gift Card,Laptop,66,Unknown,Unknown,Trending,1,734,1,23,5,2,0,60,1,0.8127216919080009,1,transfer
bEpAgm+6GUIKD8xDoKUTT06d7p/sYx9rIO8VWDbytr8=,24,Female,Asia,Standard,Gift Card,Mobile,29,Unknown,Unknown,Algorithm,2,104,1,61,5,3,50,60,1,0.9219911895546882,1,transfer
YUUPKyHtm0/39W4eYJx8n3C5TYdAxT5GfIKe6bNLmbM=,27,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,2,66,1,100,5,5,0,60,1,0.8131533498468693,1,transfer
x+F1EuCF2iyDptezbvyIWaW58ayuUAWKYfmEs2/LSXY=,27,Female,Asia,Basic,Gift Card,Laptop,52,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.715831223432671,1,transfer
l8VZabdoVEMhFzimR9fCf9z9rzAOHlb7mDXkYqHHuPA=,19,Male,Asia,Basic,Gift Card,Mobile,61,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.7638064913850299,1,transfer
lemyZK9zDboe+reo3TliNTlWuMHYGH0Y6v2QNH3T7wQ=,20,Female,Asia,Basic,Gift Card,Laptop,64,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.6630879881414032,1,transfer
F46U+CjhscduGAUUBJQSabrlEsqkV4TmbpD5b+NZ+FI=,27,Male,Asia,Basic,Gift Card,Laptop,19,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7574252638568253,1,transfer
xbx798UHc6Vz9nrJaReN+Y/l0rnlMzvZrXcpUqVlSlY=,21,Female,Asia,Basic,Gift Card,Mobile,20,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.9308312575478647,1,transfer
+rHMb0xFJkJebaKWKx7/o4a43VeQD0relw0LDyq8XAY=,31,Male,Asia,Basic,Gift Card,Laptop,152,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.45996884117566494,1,transfer
dLjCSkJgU9j00PgAmUAtF2j8Xs2e6G8IBMytVDcPxLc=,25,Male,Asia,Basic,Gift Card,Mobile,3,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,30,0,0.7494901559494963,1,transfer
4Xo15y2oNwIZwPIIAIPeoNwiCHvwDQm8sMulSSFubYE=,27,Male,Asia,Basic,Gift Card,Laptop,5,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.752726592922135,1,transfer
sx20dGGbQhBzVWilUPybyQB4LCKKMrovui0OS/pZ3Io=,59,Male,Asia,Basic,Gift Card,Mobile,34,Unknown,Unknown,Algorithm,2,74,1,100,5,5,0,37,0,0.765571797581534,1,transfer
E52l/pwNJshX4Z5UeuDNmuarW0Od7pgjm3VaULi1mTU=,30,Male,Asia,Basic,Gift Card,Laptop,93,Unknown,Unknown,Trending,2,74,1,100,3,5,0,54,1,0.7920475329450725,1,transfer
CIgVj/02T20cAESvKObYkNj0FV2exo84rkRWA+2Fd3Y=,27,Male,North America,Basic,Gift Card,Laptop,39,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.7046008742704887,1,transfer
vQ/cySbEsK1kN6RfNMPg1v58pdEuA/QFLeEBTI/VB6E=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
BsudkJ5wDQ8cOeWwu1YIJxYTtTzDJusiMWDXvoTgqm4=,30,Female,Asia,Basic,Gift Card,Laptop,122,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.44327917602829225,1,transfer
t1MnexVpl0QS0bm/+W4NThcasfaD7UDR/Hput/ou4yU=,18,Male,Asia,Basic,Gift Card,Mobile,21,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.9330407245624636,1,transfer
WX7hXv2hSEGcTh6frao6SzPA0BAkdaRGeD6UGGDiqNE=,27,Male,Asia,Basic,Gift Card,Laptop,10,Unknown,Unknown,Trending,1,74,1,23,5,2,0,30,0,0.9315493629647656,1,transfer
n/57QzAnSaG/0INYcSnD09ndX+vbgNllCrt4f9ApCKs=,18,Male,Asia,Standard,Gift Card,Mobile,13,Unknown,Unknown,Algorithm,3,95,1,23,5,2,0,60,1,0.8366175275929626,1,transfer
hUwrGO7Rl2gsBKuNrcIiaPbVDC2ETWXvjFggEBNpBIk=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
lzs2umatpCdy/NfeeURFXDvspcAl3xyQhIwQrCTccZ4=,27,Male,Asia,Basic,Gift Card,Laptop,60,Unknown,Unknown,Search,1,74,1,100,5,5,0,32,0,0.6384655684659747,1,transfer
zj8zU0jZm+L1F+ubAX3+5j6cD0cZHLskdikrzn90x4Q=,27,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7494723827046743,1,transfer
7ihAUoabaZRoAfMCZ/fPGKMxfwSXQXxhcqffTMXMB1w=,26,Female,Asia,Basic,Gift Card,Laptop,127,Unknown,Unknown,Trending,1,87,1,100,5,5,0,30,0,0.5312435673351271,1,transfer
snWrcE+3Wz12x3y0nQyrNICTFbXv1+vvPyToi0FJ8ag=,27,Male,Asia,Basic,Paypal,Laptop,33,Unknown,Unknown,Search,1,67,1,100,5,5,0,30,0,0.616721751645253,1,transfer
rWwTvkKeMbmwhv4CIgZn22ludES6EPqkXE3alJCRbFI=,18,Female,Europe,Standard,Debit Card,Mobile,0,Unknown,Unknown,Algorithm,2,75,2,23,5,2,0,60,1,0.9108398305349044,1,transfer
5bOmdGtJNtfIwQT42i7smnMCHTotx1dW77vo0jH0LZM=,38,Male,Europe,Basic,Gift Card,Laptop,60,Unknown,Unknown,Search,1,74,1,100,5,5,0,32,0,0.6359736038570452,1,transfer
F0qdjCJJVHvVnurOrM8hKHK0G6VO0Hg06A+UwPfPcJ8=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
DIyCKyaYHe+eoDK0SOPU2qgcT0mZdXKZ9VyqxMox4OE=,27,Male,Asia,Basic,Gift Card,Laptop,18,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.7503616276082417,1,transfer
5fECD70qFUxvNNZ9fEb5aGKGYtQCAqtaYu3V0OuMfCQ=,27,Male,Asia,Basic,Gift Card,Laptop,50,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.6808191856988828,1,transfer
x8eKAMMX46iLb8b8GarY9w6yWzRqCUCuFf8AtNAW7BA=,27,Male,Asia,Premium,Gift Card,Mobile,4,Unknown,Unknown,Algorithm,1,194,1,23,5,2,0,60,1,0.9097887234504318,1,transfer
SrZ1dtxUe2LQrUn7nbDpb1cRh3yoy0JqC1e3ttVy3m8=,36,Male,Europe,Basic,Gift Card,Laptop,121,Unknown,Unknown,Trending,1,74,1,100,5,5,0,34,0,0.5853158880623711,1,transfer
AQVwUXRS9bmpGaIXpIf6SZqsAr/AvITeTBGDQLLPjFg=,27,Male,Asia,Basic,Gift Card,Laptop,18,Unknown,Unknown,Trending,1,74,1,23,5,2,0,30,0,0.9299843044281911,1,transfer
mO41u8txtWY9CBEFeIyz1T4L7qohuPV/qgvfo8a4Ttc=,31,Male,Africa,Basic,Gift Card,Mobile,5,Unknown,Unknown,Algorithm,1,87,1,23,5,2,0,30,0,0.9297305332677865,1,transfer
Ywe1o7tfl03UjDwi4eWHPCQx+3M29uwiPzXquTmC6Uw=,41,Male,Asia,Basic,Paypal,Laptop,55,Unknown,Unknown,Search,1,87,1,100,5,5,0,31,0,0.6085882573704645,1,transfer
whvqKc3fp/OpF3meLqSKWBMMDlHTwh24YQSlC4UbRpE=,17,Male,Asia,Basic,Gift Card,Mobile,4,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.9320009335974477,1,transfer
474MRiHEOS0/2dBlU8Bl01be/TuXhINEQwOK4p9GlkE=,20,Male,Asia,Premium,Debit Card,Laptop,0,Unknown,Unknown,Trending,2,256,2,23,5,2,0,60,1,0.8541423994422933,1,transfer
lTR0s47gWiyXOhO9+Qe2Qzytwtv2kTQspZJS800oEZw=,40,Female,Europe,Basic,Paypal,Laptop,108,Unknown,Unknown,Trending,2,74,1,100,5,5,0,60,0,0.7444735679042123,1,transfer
dW8OuM+974C4hkNpfN+NQWA+HeiwW4g9rOKHEhHt5kw=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.7436106904996769,1,transfer
0k0/2TpiZ7Auq/jEWCaB+v2raNPee4e2qfhoUuP4Kbk=,27,Male,Asia,Basic,Gift Card,Laptop,2,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.7486145931147599,1,transfer
0/AXR8TiX1PpU1rFyqlVcXYianFqUrT3kszHy734JBE=,25,Male,Asia,Basic,Gift Card,Mobile,50,Unknown,Unknown,Algorithm,2,74,1,100,5,5,0,59,0,0.8331087561093087,1,transfer
MNpSuwv6rAB3lGklIL9IhZ6t0V+9sVRMux5i/D23Emc=,27,Male,Asia,Basic,Gift Card,Laptop,25,Unknown,Unknown,Search,1,66,1,100,5,5,0,31,0,0.7257379274642749,1,transfer
ebW56M9Ath33T0XBE7wh7VHfHAWvj2AB+4UNKepo/nU=,27,Male,Asia,Basic,Gift Card,Laptop,0,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7531563485390844,1,transfer
yg5DvAhQlRBYE0XAuD+g0EOde9ChWePB/BJ4CFTAidY=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
TK7817dtOwFY3/NJzRfAPT0TH4YaMYwRF+ndZ/XpGfI=,17,Female,Asia,Basic,Paypal,Mobile,13,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,31,0,0.7345106042593758,1,transfer
4X2TwTjClhyqYrJJWQ0f7RPdxUVYhawW5PPEnGqRnBg=,19,Male,Europe,Basic,Gift Card,Mobile,1,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,31,1,0.9338494288272586,1,transfer
qHHbsx1Aj5O68V1BpJNEZhQgtDp1CTqcqaiob1AB6bk=,25,Female,Africa,Basic,Gift Card,Laptop,24,Unknown,Unknown,Trending,1,74,1,100,5,5,0,35,0,0.7303423674123685,1,transfer
WgQ0f/f1Ajo33We3UzNrGjQ0YFg7zBDgB6KE0sFRAyE=,19,Female,Africa,Basic,Gift Card,Laptop,16,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.7644016833076184,1,transfer
iCiUvyqECDD2YDxpJk20U9SDX8Mjvs8PC4f2FUs9eqU=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
G9Xj9EfnjQeJpQ0qz6VWioa6rgtcJpUV5IEPsRQ4IXY=,27,Male,Asia,Basic,Gift Card,Laptop,10,Unknown,Unknown,Trending,1,74,1,23,5,2,0,37,0,0.9361145280904689,1,transfer
saOzjWrVlX7VDIBlV60eb7sPWOl+X5CREk+fo2TMukM=,27,Male,Asia,Basic,Gift Card,Laptop,75,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.6639133833659924,1,transfer
iw/GftyFg7HmVbsCCRCP7uzNvW3l7KMdUHbOS6tZHcM=,27,Male,Asia,Basic,Gift Card,Laptop,20,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7429719864272373,1,transfer
FW8megj4q8HhzI8wdt+O6sG4XuGkqJ5g0Ar1MNkClZc=,19,Male,Africa,Basic,Gift Card,Mobile,40,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,30,0,0.7916401594352374,1,transfer
RfIzEJs/qBA0tSkloQePrK/B7X35fO6eQfwRXNpAS6w=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.7281318560451191,1,transfer
pVaI2PkOrwkWhSsXHso84uju5SBlJMeExDb0OTwV3uY=,27,Male,Asia,Basic,Gift Card,Mobile,49,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.7687133936893481,1,transfer
i2dJHCj0T4WMvfYtWtWT85zitNOEeCUlF+SAo0g7Ahs=,39,Male,Africa,Basic,Gift Card,Laptop,135,Unknown,Unknown,Trending,3,74,1,100,5,5,0,60,1,0.7194750305525215,1,transfer
nUu7x1omDlDJgurh4td5vZ+hFEPMoUqfIJ7uhERejyQ=,26,Male,Asia,Basic,Gift Card,Laptop,107,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.5219805799990714,1,transfer
7j9aFKlFCS9eueOR9Qjvj0wToS2uH3yVJjV0/fUImk4=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7521763647939765,1,transfer
wAfug6WISGY0/+Wg+FwyTkbYwHmFNhOJCg39BGUZHgM=,27,Male,Asia,Basic,Gift Card,Laptop,6,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7506977063015791,1,transfer
RzIpkX4WD7HV6obEkSha2sD7YSmQ25hh3+2yFidlBEQ=,27,Male,Asia,Basic,Gift Card,Laptop,17,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.753257115660625,1,transfer
ZMshOGHgB/u6qQrMHPc+D+DRuzTkSIGgd7nDOzU5YQ0=,27,Male,Asia,Basic,Gift Card,Mobile,12,Unknown,Unknown,Algorithm,1,87,1,23,5,2,0,30,1,0.9308443554232708,1,transfer
xobc1GVxw9h6HxQS9OYKMEQxIrwf73Xf7dgDcUYZ4vI=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
XJ8mN8ZgHtV8jpk+6cJ1de6O01bKbT5oha0nI+fBNjo=,29,Female,Europe,Basic,Gift Card,Laptop,116,Unknown,Unknown,Trending,2,74,1,100,5,5,0,42,0,0.7059768650201899,1,transfer
1qh9gi2CgeMvgI9Ov/7QsW/AycBCv0SSp9BRanZXQwM=,17,Female,Asia,Basic,Gift Card,Mobile,4,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,32,0,0.7716600367992283,1,transfer
2dHju4pQ5OLVewAaOiNAle1WjO7mRaTRt8rn99cNIlM=,30,Male,Asia,Basic,Gift Card,Laptop,131,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.44327917602829225,1,transfer
bxHSduhj7eXWIzVKFZgz/bbFaRyOghl7kvAINZeyHLo=,27,Male,Asia,Basic,Gift Card,Laptop,69,Unknown,Unknown,Search,1,87,1,100,2,5,0,0,1,0.26447318541391523,1,transfer
oWclBnLUdHX46oWVUAr1q3FfLMbBcCeeIli0X/42ZBk=,31,Male,Asia,Basic,Gift Card,Mobile,50,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,0,0.7373395222885815,1,transfer
jBBz5zMoy0tIvIE6fn8vZvikeN+fwfsx6Kta3GzCrB8=,27,Male,Asia,Basic,Gift Card,Laptop,5,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7520591423981814,1,transfer
cq7Ff2CueGrrGSLIH2nab73813kMwm5PTDV/pzsLKOE=,27,Male,Asia,Basic,Gift Card,Laptop,37,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.745711984857742,1,transfer
Bay5HYBYzJR/DFwZ+tja/J1zoNbZa6OawDdGqwlq+bI=,27,Male,Asia,Basic,Gift Card,Laptop,74,Unknown,Unknown,Search,1,66,1,100,5,5,0,32,0,0.6371021301332572,1,transfer
E5+4X09mC3IMrBkFEIAYqdFibEP5EaEw/vLJfiwWJOw=,51,Female,North America,Basic,Gift Card,Laptop,126,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.5507494411830417,1,transfer
hqqkmnr8ZWZ0tz6U+hTl+XYD9AfHNxHSgfQ/6hsQmcY=,27,Male,Asia,Basic,Paypal,Laptop,33,Unknown,Unknown,Search,2,74,1,100,3,5,0,0,1,0.44501680411542427,1,transfer
9Bei3tlPuOVAYrDBvYq0sY/XPaiZ8oM5x08ft6uFgEE=,27,Male,Asia,Basic,Gift Card,Laptop,9,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.743959522969198,1,transfer
vjHlw8FW52BulTdYc/tpjk8ZoYhbrhJtwayH4y1m8zY=,27,Male,Asia,Basic,Gift Card,Laptop,61,Unknown,Unknown,Search,1,74,1,100,5,5,0,30,0,0.6307161620885068,1,transfer
bRo0drqjaQ2QZab04YHIDRqZQRuzPmajT9y0pbdAsDY=,27,Male,Asia,Basic,Gift Card,Laptop,36,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.7334886280352803,1,transfer
pcbxuD6nHOeNLCKGSlmePmjypeeQBSbyIhxbL5i61VA=,21,Male,Europe,Premium,Gift Card,Laptop,62,Unknown,Unknown,Trending,1,374,1,23,5,2,0,60,1,0.8495170982705937,1,transfer
RJDPpKlyzWdS6bWlb+cuQAK8sMKwfYxJhpLiElt5ras=,27,Male,Asia,Basic,Gift Card,Laptop,40,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7225788529847144,1,transfer
g4ZgrHGQDIvV7PiyW9zk1dxpMx4vCs1OnLrlYKg4ehs=,27,Male,Asia,Basic,Gift Card,Laptop,11,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.7545438592619889,1,transfer
R2ys+ezoiMf7JW5SadizXX1338fBi9p+TOy3yNLjW7Q=,31,Female,Europe,Basic,Gift Card,Laptop,100,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,0,0.47848853149317677,1,transfer
xsds92XtrqwWOJnDGsNxaWyE8OHjY7PSVadihh5vZGI=,37,Female,Asia,Basic,Gift Card,Laptop,152,Unknown,Unknown,Trending,3,74,1,100,5,5,0,60,1,0.6885157681037471,1,transfer
CpY8KxfEG9VgIX4HwqLD7/lfEuAkOOZ/P+/Kc7eB4yI=,27,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.7494723827046743,1,transfer
a6HCAEsGTIkZ30wKxubvWq4CGZcq4t9OEHI4jWCJSTU=,32,Male,Europe,Basic,Gift Card,Laptop,48,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.7019139641633619,1,transfer
l6NvKQKE5WQI8idoBbc1GymBrSNmuGbYGyZhxe6pujc=,38,Male,Europe,Basic,Gift Card,Laptop,78,Unknown,Unknown,Trending,1,74,1,23,5,2,0,43,1,0.9151469424730087,1,transfer
+pvdGAxdRR2efEt3tmPsm3qDEzdaqIq5njMX1b21hjs=,46,Male,Asia,Basic,Gift Card,Laptop,82,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.6318473020749017,1,transfer
f0wkJcrWaC91pacIb3EBG8ByXDUAHZofrGPfAESlt98=,27,Male,Asia,Basic,Gift Card,Laptop,58,Unknown,Unknown,Search,1,54,1,100,5,5,0,32,0,0.6594264766212065,1,transfer
Q1dV5DgSGM7VCKzrGk7oDZanFPF/LqL/jQQbb1kXnmA=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7423714621345415,1,transfer
Y2D3j5ca3lesoEX7t1umy3aj7oTmRTr0APHJyRdx9J4=,19,Male,South America,Basic,Gift Card,Mobile,15,Unknown,Unknown,Algorithm,1,87,1,23,5,2,0,30,0,0.9321718143453084,1,transfer
bhRn3dsGf61ZdmaNKsnEljhwFwCiEKmym6hAPMNMyiE=,27,Male,Asia,Basic,Gift Card,Laptop,31,Unknown,Unknown,Trending,2,374,1,23,5,2,0,60,1,0.8852141629533758,1,transfer
4aY6wmdf9m3ZaVRpWtd+kE59CLSmUF1/u2hK3uyRBSA=,27,Male,Asia,Basic,Gift Card,Laptop,15,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7587768978868563,1,transfer
4H/yqoeOEagER2Y9B4aZdA9sCwce0gAQTref7KtoeFU=,39,Male,Asia,Basic,Gift Card,Laptop,43,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.6839097234287584,1,transfer
bpSDqDK7j12vkubXFIuhcu3bhfzRS8T/YHbE6/Xh8UE=,27,Male,Asia,Basic,Gift Card,Laptop,17,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.753257115660625,1,transfer
qgy2+ZPfiH9t85aWTsQtGax7apKdX78z2W426EB+kqA=,38,Male,Asia,Basic,Gift Card,Laptop,95,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.5469516207105283,1,transfer
1OyxKc0Uha6S3tDisbKJ3Yhx9dPh+f/3Ya7KsO0CD+s=,17,Female,Europe,Basic,Gift Card,Laptop,23,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.750104051444145,1,transfer
WkoPZfwVhYhUbghANqt8na+3enGzobuW7+qcMf1AFBE=,27,Male,Asia,Basic,Gift Card,Laptop,11,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.7538439443176316,1,transfer
6wUBXEydkqD6EDOKll7r9wvU/lP6hjHwtr+V8/Kt+9I=,25,Male,Africa,Basic,Gift Card,Laptop,55,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,0,0.6628112641810636,1,transfer
/5V/23u1oBF/2v6j4ikhs4eD/3EwAfYEHFCO4ZePANk=,15,Male,Asia,Standard,Debit Card,Laptop,0,Unknown,Unknown,Trending,1,15,1,23,5,2,0,6,1,0.8002624627811776,1,transfer
7wVCGYQZAZAxbvELE8DJzapv/YG7EpAY8vaABuLlOrs=,27,Male,Asia,Basic,Gift Card,Laptop,2,Unknown,Unknown,Search,1,66,1,100,5,5,0,30,0,0.7332442520746151,1,transfer
BQA0BSoaZrdKgy6n6eu6cfm1qc7Th/f0D+LDy9XSjHM=,36,Male,Europe,Basic,Gift Card,Laptop,82,Unknown,Unknown,Search,4,74,1,100,5,5,0,60,1,0.6518648426773984,1,transfer
