user_id,age,gender,region,subscription_type,payment_method,primary_device,account_age_months,favorite_genre,time_of_day,recommendation_source,session_count,avg_watch_time_minutes_per_week,watch_sessions_per_week,completion_rate,avg_rating_given,app_rating,recommendation_click_rate,days_since_last_login,churned,churn_probability,predicted,experiment
7XU+CPi2U4K8g9wGJB81DFgnCu5W1iXRh3jdor5H9+w=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015281728029005022,0,indomain
UPVn+BTly5P2nTqEjggHzzIDEzFUFj+aa9w4nIhL+mE=,27,Male,Asia,Basic,Gift Card,Laptop,57,Unknown,Unknown,Search,1,74,1,100,5,5,0,32,1,0.47662460490257347,0,indomain
0/AXR8TiX1PpU1rFyqlVcXYianFqUrT3kszHy734JBE=,25,Male,Asia,Basic,Gift Card,Mobile,50,Unknown,Unknown,Algorithm,2,74,1,100,5,5,0,59,0,0.03514775971706827,0,indomain
vlpIURPi2mcjgoZOQ8b1TVIIepBWonesLyKkeUrng/U=,27,Male,Asia,Basic,Gift Card,Mobile,42,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.9255079130710383,1,indomain
AbNF+ah477AB6uCNI0Cy6fegEKjpgntfzy23j8TM3vw=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
CszYJMSZC8F1Z/B9YzM0QX44bK6wpHI7HvQ2qw7NZ1M=,27,Male,Asia,Basic,Gift Card,Laptop,5,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.014958886157481782,0,indomain
bF08riLf4xqDNOvvxcTFNDz0Q89w02DGT2ddPVHvqAQ=,32,Male,Asia,Basic,Gift Card,Laptop,29,Unknown,Unknown,Trending,2,74,1,100,5,5,0,41,0,0.01937764964357999,0,indomain
HQVSZEJUXET46DbOVX/WzKO8nogb5vK6EOgdhDnU6LM=,34,Male,Europe,Basic,Gift Card,Laptop,74,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.887670657462956,1,indomain
eBWpR3yucKxhYg6fKF1k8VuVLmsnv5XpC3dNBpazJwY=,27,Male,Asia,Basic,Gift Card,Laptop,18,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015119046891941268,0,indomain
iTGYYlti8PKeG3L1KgcLe5p8po99AI0zSYERkHTpSUk=,27,Male,Asia,Basic,Gift Card,Laptop,7,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.014955336396721815,0,indomain
9RJNJSgSlmbvtStOIGYBUcPhYwO01dZOmQtGvoRf04g=,27,Male,Asia,Basic,Gift Card,Laptop,11,Unknown,Unknown,Search,1,74,1,100,5,5,0,30,0,0.01860785237794641,0,indomain
1n3DGyfLAFVylvrU5MJsc9rrd7ng0WxKx07XpWKLtWg=,27,Male,Asia,Basic,Gift Card,Laptop,81,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.8485568427738458,1,indomain
e1GSm3f9f6r/DTOLQ9TcT2fKAFrjshfjGOEgv/ukJB8=,21,Male,Asia,Basic,Gift Card,Laptop,9,Unknown,Unknown,Trending,1,74,1,23,5,2,0,30,0,0.028504015730911925,0,indomain
+4hSolZPAhj9yU8YE8quK+p54l3NEjO7vKcueLkbG9I=,19,Female,Oceania,Basic,Gift Card,Laptop,72,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.025066053419479293,0,indomain
rPkbby4L51opi5bWOSoPYH47igU4wbnhU9CJ5wNPAe8=,27,Male,Asia,Basic,Gift Card,Mobile,4,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,30,0,0.05938653309835252,0,indomain
Fy/kRDrTzgnTjDmQTihhooLFDop7VRstuZ80DoVvdlI=,27,Male,Asia,Basic,Gift Card,Laptop,17,Unknown,Unknown,Search,1,54,1,100,2,5,0,0,1,0.9759880836151601,1,indomain
5nuH4BX4RLQBa4reJBMpEXnxc5ADnz0TY7b0WbOWRF8=,27,Male,Asia,Basic,Gift Card,Laptop,39,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01512727616018446,0,indomain
Fs3naQZoLQfmM6rf3EnpZm33gZk7wVwNA9618hpOOqc=,27,Male,Asia,Basic,Gift Card,Laptop,9,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01504762713977201,0,indomain
Ay285mfsaxWa4Y2pAtQonbTwuS5dkgBkp2FRRl1v0m4=,27,Female,Europe,Basic,Gift Card,Mobile,5,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,33,0,0.850525910858622,1,indomain
cntJt9MaUDCnC9YdPZMyL/Vj8mhjJYt0f+IGuF5q9Fk=,22,Male,Asia,Basic,Gift Card,Laptop,21,Unknown,Unknown,Trending,1,87,1,100,5,5,0,30,0,0.01895366105352077,0,indomain
JoQZ1MEMA6c4eYfX2QA0aKAznfw5gE/lKH6PnhqR/cw=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Search,2,54,1,100,3,5,0,0,1,0.9749829193549713,1,indomain
6YJe78jFaReeEHprH34/dpZbGcgOgi1y1GBjqAQk3ds=,27,Male,Asia,Basic,Gift Card,Laptop,44,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.7390099071817404,0,indomain
U6P+7tnOQonbARirJlAONqYQI2xBoN+RHFNa0u/gDNo=,27,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,2,54,1,100,5,5,0,60,1,0.9750325999618418,1,indomain
cdV38V5v61bKL/kPsYviW11WQro9vjw5fCRbsfEOQ44=,27,Male,Europe,Basic,Gift Card,Laptop,134,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.017430988932810882,0,indomain
NM/b7s51DEg7ScGUqD3Agh+PAveKKZmVPusV61/6eO0=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,66,1,100,5,5,0,31,0,0.04982840884065997,0,indomain
DaZrl4XWya1ePlKtrJdeMRLIMc0tCZLhL4ARDccX9E8=,32,Male,Asia,Premium,Gift Card,Laptop,74,Unknown,Unknown,Trending,1,374,1,23,5,2,0,60,1,0.9761273119435966,1,indomain
sKLVVzHHcUmDe5/E6FCasH3vJJxaHO4oJxoZI8IDYzA=,18,Female,Asia,Basic,Gift Card,Mobile,11,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.0552058895344917,0,indomain
LMu9/OHPtGq/tlNVUO/MCakYu5vUOCcU2ymegmNGenA=,27,Male,Asia,Basic,Gift Card,Laptop,18,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9388304199429635,1,indomain
Kk/MtWKLIle4RvRWHgQ4apSSv3RYJGYFArtd5VfiPVY=,20,Female,Europe,Basic,Gift Card,Laptop,95,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,0,0.9643976057636944,1,indomain
T0PtPOzH1nwUTndXS2Eyri0qu+YstciBeOBeiodjcpk=,27,Male,Asia,Basic,Gift Card,Mobile,13,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,30,0,0.01712134835437351,0,indomain
US5H9fFh4gw7XO5EAZ6+p2c9yuCpH/P+msRcz3DML3w=,26,Male,Asia,Basic,Gift Card,Laptop,106,Unknown,Unknown,Trending,2,74,1,100,5,5,0,52,0,0.018872043578994673,0,indomain
W+x5P6AeiRCUWqWR5fvoD6MhMxbT9SpAscZnOcYWqpg=,27,Male,Asia,Basic,Paypal,Laptop,26,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,0,0.04397292031119342,0,indomain
sl63/zTPeQZmLDUS9I1aeWqTEiWEiGb3wwLVR04a6mI=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015281728029005022,0,indomain
0yxedSmmZbl+BGrFxifv7ciZJU5C8ZtnqjRgDn37Jdo=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
7L9gKyJU4QsWXl8xcOmO4CnMrmr7pvNnnb9ljop2ApY=,27,Male,Asia,Basic,Gift Card,Laptop,1,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015049507797451095,0,indomain
2VBIK/JObRQqkBcgUWVxW+Lh3Dr+bIs4soFxT57iXpw=,27,Male,Asia,Basic,Gift Card,Laptop,0,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9480280394209036,1,indomain
gVgQzQs6i7h525AUjJTypaUuiVIejQs9btjDC1M3g6g=,17,Male,Asia,Basic,Gift Card,Mobile,11,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.06034902216834913,0,indomain
xXCGdFyosPSoKFANNvOtuD8vBqiUDMhIp7oiFplFhP8=,21,Female,Asia,Basic,Gift Card,Mobile,11,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,33,1,0.9447881573108045,1,indomain
VLDuiq7LB18Pb7arHr0H3B3tx0a31jS8C8mDRuwGGr0=,27,Male,Asia,Basic,Gift Card,Laptop,6,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015059742966609972,0,indomain
lwcfsmBUlLoUUdYqxtK48r4R2MElpAIrLoS75nWDw30=,37,Female,Asia,Basic,Gift Card,Mobile,12,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,33,0,0.26147165755179563,0,indomain
UWab7LZDKPva2jd5M0nEywaS9GbWLwbiqPHPhv1UY2o=,23,Female,Asia,Basic,Gift Card,Laptop,2,Unknown,Unknown,Trending,1,74,1,100,5,5,0,33,0,0.5638594385922373,0,indomain
+0x+C1lEXgj768fVEZB50wGzyKDVzygr7z2pahEVuqw=,27,Male,Asia,Basic,Gift Card,Laptop,49,Unknown,Unknown,Search,4,54,1,100,5,5,0,60,1,0.9750889300018849,1,indomain
/onNU8FzV6DeaASxTEKY/EtiuZgP230j5gL8mOdtuiI=,23,Female,Europe,Basic,Paypal,Laptop,24,Unknown,Unknown,Trending,2,55,1,100,5,5,0,59,0,0.38917943709966546,0,indomain
R1Xdc/VClU3E4ieAniVWdfXVwwB7WtBcN36lGFXKZY0=,27,Male,Asia,Basic,Gift Card,Laptop,11,Unknown,Unknown,Search,1,74,1,100,5,5,0,30,0,0.01860785237794641,0,indomain
rwX46NxZsGVqw6JJe+zPL0vo86038tAOK9XR65O9L14=,27,Male,Europe,Basic,Gift Card,Laptop,38,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.020106072643027217,0,indomain
lIPOjOu5RBXl7kt2WFPzXsqXyYZ/+Vn/nSjd2h0Xmq0=,21,Male,Asia,Basic,Gift Card,Laptop,40,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.023171099234882187,0,indomain
KVf75lTTW0vbBvH+YklGm9TyMXkNnqY0qlj8oT6kXQs=,20,Male,Asia,Premium,Debit Card,Laptop,43,Unknown,Unknown,Search,2,135,1,23,5,2,0,60,1,0.9740267296217221,1,indomain
NezTl3KzZH48lI4wQaZ6VG2mt6+ggeceDyKEzGPPkmg=,38,Female,Asia,Basic,Gift Card,Laptop,89,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.024394570775154372,0,indomain
gfrqIc9X21brrJ2dQvJL42NbxhuYRwuYLL7WRlKZ+9M=,20,Male,North America,Basic,Gift Card,Mobile,3,Unknown,Unknown,Algorithm,2,74,1,23,5,2,0,60,1,0.7975269078168459,1,indomain
J5w/GDMS+gR9+4fIudnB2C0/08SSuvllztffFpWgVrE=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.8575429612889873,1,indomain
h0HDDg+nChLzWGRzJqCkCQHjLYGkbqQyCmd2B2Z6Vbs=,41,Male,Europe,Basic,Gift Card,Mobile,30,Unknown,Unknown,Algorithm,5,74,1,100,5,5,0,60,1,0.9697222026740916,1,indomain
b9+0U5q+SQFuegCkkdMzdzifzBWi+5sDqTutUL2ESJc=,29,Female,Africa,Basic,Gift Card,Laptop,118,Unknown,Unknown,Trending,2,74,1,100,5,5,0,56,0,0.019746805574057443,0,indomain
y6JRsg7kSJGq61VVENkIHg+QQ3ToaPW4PLyWV5zomWc=,25,Female,Europe,Basic,Gift Card,Mobile,4,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,33,0,0.815311752835205,1,indomain
38uVZtA76HZySrBppUi8z8tG5oT1iQj7Uz5tUHCF/18=,37,Female,Europe,Basic,Gift Card,Laptop,56,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.02389518466920778,0,indomain
DFo4GljBxcmjThwN+X4YvMBPFldFGkzqiUxuUZk86WM=,26,Female,Africa,Basic,Gift Card,Mobile,41,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,30,0,0.016280583226568845,0,indomain
hCwI1O0FN/FEQk/912R1iB+TAS7GRMrFguBJDufGqwo=,27,Female,Asia,Basic,Gift Card,Laptop,144,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.017542889967241838,0,indomain
snWrcE+3Wz12x3y0nQyrNICTFbXv1+vvPyToi0FJ8ag=,27,Male,Asia,Basic,Paypal,Laptop,33,Unknown,Unknown,Search,1,67,1,100,5,5,0,30,0,0.021232604795537968,0,indomain
R+xz8MJ+JkZT32KMjCHYxT/H/WhOi2+Tn5GUF9DQVIc=,27,Male,Asia,Basic,Gift Card,Laptop,2,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015046809538339622,0,indomain
EFMaqa1Snp9I9omfz+i6dN/sFDRKq9pAmy88fhPkWi0=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.8575429612889873,1,indomain
VoCWiT8qnwOPHcLxMBrPl+RklBOtQdI8Xl9LkvqkReE=,16,Male,Africa,Basic,Paypal,Mobile,5,Unknown,Unknown,Algorithm,1,87,1,23,5,2,0,48,1,0.9317314777357986,1,indomain
Fd2w7HqsTNIvGpmoHoSOGqIcdYaaS9676y9nR5Xuxw0=,27,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015256765756847694,0,indomain
eTJw9SC8oTgAiSUwCbmN44AjgoD+vhfRXYsO+VnlPMQ=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.015261426698324983,0,indomain
gWuHjE3kjFIEjuXCmG9DyMo6lYErg95UHoTwISMOX8I=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.015032549056871423,0,indomain
LNkrlgEmABlFjpuFAWeIYoU5TzQNq72mul+wjhr5qMk=,22,Male,Asia,Basic,Gift Card,Mobile,8,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.9564986832231672,1,indomain
5fzkPkotvhYQRHi3FRYL7Ha+2KlPRMXNkGYsvVf3uFE=,28,Female,Europe,Basic,Gift Card,Mobile,47,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,47,0,0.09315889151228196,0,indomain
3OzdZbR1AqFbPgwCNvkSlDAGxuhPUapqm+mn+aDO0sI=,27,Male,Europe,Basic,Gift Card,Laptop,18,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9388304199429635,1,indomain
/2J2aUkDlX/aMHVQhuCTG6zp28h0dg0szqf7pGbk0aM=,24,Male,Europe,Basic,Gift Card,Mobile,33,Unknown,Unknown,Algorithm,2,74,1,100,5,5,0,42,0,0.0180408445239086,0,indomain
FCAKQEhmsJ423mUbEZ/YaHnBTP2sAU2FEiz83Z4omx8=,27,Male,Asia,Basic,Gift Card,Laptop,52,Unknown,Unknown,Search,5,71,1,100,4,5,1,0,1,0.42318256701120033,0,indomain
6SsLgxTK9+uZmiBEv19qdgl0JP0AFmvNElDNsi/iwiY=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,2,5,0,0,1,0.9749131270952988,1,indomain
Nqjl7l9JKqJ3BBXIefodXYYCrY+i7bBkAk5Wg33W2Yc=,42,Male,Europe,Basic,Gift Card,Laptop,135,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,0,0.8792628928417833,1,indomain
zD7hN+VUNMnsWpi5FX7DBFiT0UKiY4D9vfwxMIf98k0=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
iUqRTcrrWP6bNQaoZmzfUeA0To9rx7oGS7e15LU67Vs=,26,Male,Asia,Basic,Gift Card,Laptop,128,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.01813096725219837,0,indomain
2gS9hy2mvDr+/WFOlzABDul9Hh4cJn5wqcHlYddo9Cw=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
tLReBegmMZ9kjFuYswYElTYcwJk2lgyz8DVt76EBWhU=,27,Male,Asia,Basic,Gift Card,Laptop,46,Unknown,Unknown,Search,1,66,1,100,5,5,0,32,1,0.08848448987834422,0,indomain
zRQpR6RFZuHxmTvIupVBUG31MFjFrRQDmxTUh+l28bw=,24,Male,Asia,Basic,Gift Card,Mobile,50,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,0,0.9594197889361458,1,indomain
oKv6csii2UKHt48B6MMZ2cSVGQoXOHYLGzgfXYFxvWk=,27,Male,Asia,Basic,Gift Card,Laptop,32,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015094929075056593,0,indomain
CM9segKua1WS3bO7uR3L3qICbuCWKm/AXtUXr2Ys+jw=,28,Female,Europe,Premium,Gift Card,Laptop,101,Unknown,Unknown,Trending,1,230,1,23,5,2,0,60,1,0.976128118676973,1,indomain
Kz2e4uOTzOLLgQ7igYhFQej3fv6ZCO/dXF19slscL/w=,27,Male,Asia,Basic,Gift Card,Laptop,45,Unknown,Unknown,Trending,1,87,1,100,5,5,0,32,1,0.7090828728801728,0,indomain
vMdumbVIXiVZOvUKmkoX3CWhmKaWb4Rqk/ckv6Bk/IM=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
aVrce75j84dE+SlRZtpoqHHPeqTbqHronfF+1IvKRQ0=,27,Male,Asia,Basic,Gift Card,Laptop,16,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.01510320493151861,0,indomain
GTJNSnGtlmV/YcDaTTHCjSX0SYSNwzosP1WJrb6VSEc=,40,Female,Asia,Basic,Gift Card,Laptop,116,Unknown,Unknown,Trending,2,74,1,100,5,5,0,47,0,0.019363797431705874,0,indomain
0eJNgyqHvg9uhHO3DkDwivUZKH+OfyGXV3MfHfmLrr0=,35,Male,Asia,Basic,Gift Card,Laptop,19,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015471278798067405,0,indomain
F57BZhKDY2Q0x4+HItdAbXrVOcONY+v6jcoM5+fMoqs=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
kRes0y5YhlO5lbjpj67ioWrrhgATL2md2p6qKAQq/pU=,27,Male,Asia,Basic,Gift Card,Laptop,58,Unknown,Unknown,Search,1,54,1,100,5,5,0,32,1,0.2685067525913858,0,indomain
B1HHiuY4aS4uaFjO9mnrlywDT+TFY3UlpwsqzgPMi78=,27,Male,Asia,Basic,Gift Card,Mobile,42,Unknown,Unknown,Algorithm,1,87,1,100,5,5,0,32,1,0.2834339524855217,0,indomain
ozx9hXmGYjrvkm0XA5KDTwo42zS+qBZP5904sZB/MlI=,32,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015419973356991934,0,indomain
5qSahh2ztQ367OG9rLvcnoofR2IC/Z9dcJW6h9OR654=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Search,1,54,1,100,2,5,0,0,1,0.975980885692914,1,indomain
at6UF4YPuf0ZL2TezOY7BDb2g1rH8fRoiKJFjcwHQpI=,27,Male,Asia,Basic,Gift Card,Laptop,3,Unknown,Unknown,Search,1,54,1,100,5,5,0,30,0,0.014957360614983541,0,indomain
TBl++W6LvXU8k7eH6yu0IIeTGVWcB16h1LzGyrwotHM=,21,Male,Asia,Basic,Gift Card,Laptop,51,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,0,0.8227275178446664,1,indomain
oDa9/mqf94Oa8hQr9tvZ7BeFfVlAJ7Cxob05vDIwSYY=,27,Male,Asia,Basic,Gift Card,Laptop,7,Unknown,Unknown,Search,2,54,1,100,3,5,0,0,1,0.9746631407853864,1,indomain
LFJGav1cMTibmoa03c35D8FUkfZdnXo/uDv2QWOzbKk=,27,Male,Asia,Basic,Paypal,Tablet,2,Unknown,Unknown,Friend,1,74,1,100,5,5,0,30,0,0.015451414359630494,0,indomain
ppIWURxEUdE9ym8prltafZSFBH1Ku46NISX3UUSnmfY=,18,Female,Asia,Basic,Gift Card,Mobile,3,Unknown,Unknown,Algorithm,1,74,1,100,5,5,0,31,1,0.9617466301357562,1,indomain
UQP162TEcc2htZvcSusyM0GPajIPAPohqsXfiBKRZ68=,27,Male,Asia,Basic,Gift Card,Laptop,12,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015256765756847694,0,indomain
TVgky/DdPSgPQA4T2zy8tfDdOVth8wYqyngmVR8Bhi0=,27,Male,Asia,Basic,Gift Card,Laptop,1,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015049507797451095,0,indomain
nIwZEH74LeEyXc0hTaGFbr6YC/Gg9DZ3Ew4hWBNc21I=,27,Male,Asia,Basic,Gift Card,Laptop,74,Unknown,Unknown,Search,2,64,1,100,3,5,0,31,0,0.026787286109405166,0,indomain
pQlCFO/LAdz/lvFlyQEK49KCeO7GK9bZOS7crV404UM=,27,Male,Asia,Basic,Gift Card,Laptop,40,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015445444712942635,0,indomain
/MiIXwrPfLEz2MTmfKQ0V+0eWjP3rX7wa3PwtpasT3g=,27,Male,Asia,Basic,Gift Card,Laptop,61,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.017196771257897668,0,indomain
zPn1qPBrPDQN2A3Tpg1ET57uDzKvrm7YeIecs5og90M=,46,Male,Asia,Basic,Gift Card,Laptop,137,Unknown,Unknown,Trending,1,74,1,100,5,5,0,30,0,0.015788632231713975,0,indomain
Q3ZeI/+pzzMDLi878qJAJn2RMLR7dWFMogc1HsM4XPc=,31,Male,Asia,Basic,Gift Card,Laptop,11,Unknown,Unknown,Search,2,54,1,100,3,5,0,0,1,0.9744516761157013,1,indomain
UAHREa8KGhvPe4ysJvRWCinlXIgCCuA1PbOjkHtSkbg=,28,Male,Asia,Premium,Gift Card,Mobile,54,Unknown,Unknown,Algorithm,1,734,1,23,5,2,0,60,1,0.9761203253259468,1,indomain
EP9RzbuoZ/5lGz+bosE+BY191U2b7B0tqS3ZT27AU0I=,29,Male,Asia,Basic,Gift Card,Laptop,128,Unknown,Unknown,Trending,1,87,1,100,2,5,0,0,1,0.9677164194661728,1,indomain
lNfjh7mnCOOtnEfJDQacYVlgiBPh61KPga7rkWZEZt8=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
Kx6n5AGUud6+O5fB2H8DOkl4G2DFOqYS52MrQ07Ok4Q=,17,Male,Asia,Basic,Gift Card,Mobile,59,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.09433633846413451,0,indomain
5KraeYN6IvSna30JbBZG8v1GsDhDGINQmcfWQoY/izQ=,27,Male,North America,Basic,Gift Card,Laptop,46,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9244940729362171,1,indomain
Mz7IXORa3lCpGq5TOvLHx6WNA4lFTT+AIcd87o/Rup8=,24,Female,Africa,Standard,Gift Card,Laptop,123,Unknown,Unknown,Trending,1,134,1,23,5,2,0,60,1,0.9758018904354586,1,indomain
gCF+rMnLGPJBriHKWBzZRyphWBvDqxAZE7f6Ojj3UmM=,33,Male,Europe,Basic,Gift Card,Laptop,87,Unknown,Unknown,Trending,1,74,1,100,5,5,0,33,0,0.36512712244390616,0,indomain
4xw02QD6zj74QKmP4Z83uJXfIrEseZTGIMzZ2vWKg9Y=,27,Male,Asia,Basic,Gift Card,Laptop,13,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.01527412774708887,0,indomain
xGkw0e2Pm/U6J0SoGu+H/fsmdA/lj3Mve9ijT3+R1dM=,27,Male,Europe,Basic,Paypal,Mobile,52,Unknown,Unknown,Algorithm,2,54,1,100,5,5,33,36,0,0.0313858987091762,0,indomain
6HamUsAhZer305e4y3G3WyZvscn05K8oFQZJIEr3ptg=,27,Male,Asia,Basic,Gift Card,Laptop,3,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015050078158968689,0,indomain
e/iBLZdvyB9gPG88qqUJ1fYrrIAmh29WezKszY0O808=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015240117949454592,0,indomain
iF9SGLV2wyhJrS/uhMyhmjqy9BSKSW02YjtMMiapbjQ=,20,Male,Europe,Basic,Gift Card,Mobile,31,Unknown,Unknown,Algorithm,1,74,1,23,5,2,0,30,0,0.04347052243843077,0,indomain
1aV1dIRiDGXEM8E1B1FTZeyrC5WGMtT7sPWZ5A6KXTY=,19,Male,Asia,Basic,Paypal,Mobile,18,Unknown,Unknown,Algorithm,1,55,1,100,5,5,0,30,0,0.015408977583512147,0,indomain
9UCsMA6FmHkp8kd7weaACH34YsjxGRmM/FGGm8H6lXI=,27,Male,Asia,Basic,Gift Card,Laptop,15,Unknown,Unknown,Search,1,54,1,100,5,5,0,31,0,0.015104638356301953,0,indomain
WDOsTtARvqi++wE+q0OAHjMC+AY3sISHAxP+5vFi7Yk=,27,Male,Asia,Basic,Gift Card,Laptop,33,Unknown,Unknown,Search,1,74,1,100,2,5,0,0,1,0.9753627037022974,1,indomain
828GIIWkEJ+ZWQ0w+eqmI3nUx4v1Ic7XQGOzcnJjXOs=,27,Male,Asia,Basic,Gift Card,Laptop,70,Unknown,Unknown,Search,1,74,1,100,5,5,0,31,1,0.8010296892671156,1,indomain
aVm30QwrUr56TLcnXB102+7YiMu0RD+fZX7OY1a1jrI=,21,Female,Asia,Basic,Gift Card,Laptop,31,Unknown,Unknown,Search,1,55,1,100,5,5,0,31,0,0.015384618993408284,0,indomain
4bOkMq7XNs18qytdjM2rAADjrISirDmmMFsBmDI2eLw=,24,Female,Asia,Basic,Gift Card,Laptop,122,Unknown,Unknown,Trending,3,74,1,100,5,5,0,60,1,0.9723466809593228,1,indomain
LooxkSGmgjkQnPPYqhl00XpoKda2rVzsd+7fEr/wzd0=,27,Male,Asia,Basic,Gift Card,Laptop,18,Unknown,Unknown,Trending,2,74,1,100,3,5,0,37,1,0.9592400896284495,1,indomain
a4iAKoSdpdOx7ijU4LS+XFIEEcjZTyNv+QcDWtNOBMI=,29,Male,Asia,Basic,Gift Card,Laptop,55,Unknown,Unknown,Trending,1,74,1,100,5,5,0,31,1,0.9485369087788257,1,indomain
